customer_ID,Month,Year,Numeric Value,Transaction_ID
01GZ1HY1T9VN4W44B6QYT1CCE2,Nov,2002,840.4509527,01GY33CD1W0VEQPKDEBQ47XWAP
01GZ1HY1TFTFVXSE28HFNZ9N5S,Jul,2005,614.818683,01GY33CD1ZT641JMX7T9SSNVA7
01GZ1HY1TMDPQGTR9VZSCDANF8,Aug,2009,847.7120461,01GY33CD22EXE5BH8K1F8A4577
01GZ1HY1TTGETSP8JQ8AFAZS04,Jul,2008,692.2602025,01GY33CD26JR3R12VAHYF8QXQR
01GZ1HY1V05EFXDJJ3EB4KSZEP,Jan,2007,824.1523942,01GY33CD29D6F847VSV66KPB7A
01GZ1HY1V34YKCY6CBVET74QHT,Dec,2002,878.4567424,01GY33CD2C2CYZ7GVKGHTMDEM2
01GZ1HY1V6Y8Y5MN1523R358HE,Oct,2012,69.53613635,01GY33CD2G42QDYX3JMH41PRF9
01GZ1HY1VB65MXN3EAK4H0WTCJ,May,2009,426.5323788,01GY33CD2JX2K9VSBGDYDY94PD
01GZ1HY1VG9JSXK4781F9JGRKK,Jan,2005,98.03283897,01GY33CD2PTVQR6VGFEHCA83QR
01GZ1HY1VNM9DYRYB8ZVM2JWAJ,Nov,2003,472.7544128,01GY33CD2SAGPCPB9HTJPRM79Q
01GZ1HY1VSQTY5ZGH4V1NSBKGH,Aug,2010,940.1685674,01GY33CD2W4M1Z4DKQ8880EZVW
01GZ1HY1VW0JWPDGNM3ZN617DP,Mar,2003,802.5026485,01GY33CD2ZJA2GCVCKK7BBK0M5
01GZ1HY1VZV5FMJW3KQASK1VRE,Jan,2009,509.4608354,01GY33CD32KHD3TQYR12QZBT7P
01GZ1HY1RNPBXRZBSVH6JNE81D,Sep,2006,210.5613254,01GY33CCY4YBJCWW3JSWS68NT6
01GZ1HY1S8RYZBF7RARKXMXE86,Dec,2008,413.7333222,01GY33CCYBWT3Z112Q1N6GA1J4
01GZ1HY1SSTKVETBED60TKSBZ5,Feb,2000,383.8417195,01GY33CCYQBQY9N5RTDJ8WY1WS
01GZ1HY1SZJCVE40K3B5HQRWWG,Sep,2011,39.57107322,01GY33CCYW7F91MCQA7M3SNR6Q
01GZ1HY1T5EF1D9GYMBCEDNRD2,Nov,2006,91.29880822,01GY33CCZ3HGH8Y7D9409HCVFY
01GZ1HY1TCP5DZ6Y519YHFR4X9,Oct,2005,13.2383074,01GY33CCZAN1SDESQYG2G0XFRN
01GZ1HY1TH68BJC4Q0BSNRCQH0,Nov,2000,76.93715465,01GY33CCZGKWJ3WDWQQ8F1VJ79
01GZ1HY1TRYM85M6HZYX84N62B,Jul,2008,149.9663388,01GY33CCZPGRSDGW70FXTPHPDP
01GZ1HY1TX9890R885R2WAVCJ5,Sep,2008,537.7056729,01GY33CCZV1SSR66TSQZXZ846Z
01GZ1HY1V3H0BJWN9QFFWPP4DQ,May,2013,765.2824593,01GY33CD01CX3M26GY355JJDX1
01GZ1HY1V93TB3BPH6PYF4E5EK,Jul,2002,791.9862138,01GY33CD06H5GKSG75WTCPXJ54
01GZ1HY1VF5RBXVW44M7GFCAV3,Nov,2001,84.13414845,01GY33CD0CW84TZNJG9PQ3XYTW
01GZ1HY1VQV3YD59TB2DNW8J1S,Feb,2001,32.85631777,01GY33CD0H5EJPMP0PXVF7MDZV
01GZ1HY1VW0QRES9PGFE9PCKTE,Apr,2012,306.7703141,01GY33CD0QVTCMPD58WZBZ5TXT
01GZ1HY1W2RYR3ZRZDQWTERBGQ,Mar,2010,990.5585944,01GY33CD0YSJXRZA0NRWXBWE8V
01GZ1HY1W67XZF0HJS3AW2P1KP,May,2007,309.9704453,01GY33CD14Y80YW1MVE7VD2EF7
01GZ1HY1WCTE9N60Y18H4DP6D8,Aug,2010,665.2764115,01GY33CD194P3K7RHQY4DTB5NK
01GZ1HY1WJF1D951SK0NFJTCQE,Apr,2008,20.89036176,01GY33CD1F8PPHMSX7N7H9XJFV
01GZ1HY1WSWSTWJGD1P616YK03,Jul,2013,527.4926933,01GY33CD1MNTW77S4531S4V68E
01GZ1HY1WYTSZ5VZWRB996AFBC,Nov,2012,398.2164647,01GY33CD1T01318307DQVD2X4M
01GZ1HY1X2MV629Q8GECYGH3MB,Aug,2003,995.3254437,01GY33CD20670ZDWBSCSTBAF8N
01GZ1HY1X8EX1XPD0KX49C89Y8,Dec,2008,939.1239206,01GY33CD25SD00XYV648C300ED
01GZ1HY1XEDX1E34TVFF7AME9D,Feb,2005,512.4080054,01GY33CD2AFNW7XSJ09NZM3KB7
01GZ1HY1XMGSV3XK4B43CDVDD2,Jan,2004,198.8597491,01GY33CD2G1C1JV00M11910GC4
01GZ1HY1XT0G82TM497D7Y88BS,Sep,2008,984.5097099,01GY33CD2MZJ0YCSFJ5VMR4MT8
01GZ1HY1Y0SW95H84TCSGACYNH,Mar,2002,134.309397,01GY33CD2RM25AXAXF1XRR13KA
01GZ1HY1Y66KV8D0FKFA2KG1YD,Sep,2007,222.9781079,01GY33CD2VVXSAVE1A3ED0PJFM
01GZ1HY1YCTN35A0S8X58CXKMW,May,2012,202.3205841,01GY33CD2Z3VD4KHZWWZVVQMX9
01GZ1HY1YJD71JT1MZYW3Y6ZJV,Feb,2000,659.2576289,01GY33CD314CM7YYCF7T2HVQ8K
01GZ1HY1YRXJ03DF60SA5KQDSF,May,2002,51.28397025,01GY33CD35X1ED645Y1BJ9Q5V8
01GZ1HY1YXXDHTFZZ5QWNV8FVN,Dec,2005,761.8309436,01GY33CD39RMZ1AVX82T4PABED
01GZ1HY1Z20X97TZ27KQCWE706,Oct,2007,314.2186536,01GY33CD3CE9SZVR73EK75KKBM
01GZ1HY1Z545AY0A34WQGBEW6N,Jul,2000,308.1851218,01GY33CD3GEG77VTEW8BWDZFPG
01GZ1HY1ZA8N2WQRSC7J0K366F,Nov,2002,9.43658254,01GY33CD3K8EGNZ85B9WZJFRFJ
01GZ1HY1ZFQXRJFM6XGJ5YP8K9,Jun,2008,563.0273983,01GY33CD3Q451XBJA97JT4K7QS
01GZ1HY1ZJ4H8Y90NS3JGQYB6Z,Jul,2000,132.8296944,01GY33CD3TJSC1EV0AC35KRDFK
01GZ1HY1ZPSEP7VY6RE68EAKXX,Jan,2005,925.1965114,01GY33CD3YC84KTF157DAFPQM2
01GZ1HY1ZTDBQ9YANTC9MR5HPA,Sep,2013,353.7917934,01GY33CD41X6NVNG4DYZZD0AK1
01GZ1HY1ZYT9W52EPK63YD4E1A,Feb,2000,477.9979943,01GY33CD45EJSD219SHJZT7CWC
01GZ1HY201A5GGKV4VJPF0DQ3B,Feb,2010,150.6605714,01GY33CD4978AFPV9N8PFWQ2KF
01GZ1HY205BGX2RRG2J1MV10ET,Sep,2013,211.8454484,01GY33CD4CW64XAGB5031EMRSF
01GZ1HY209K922K2CCNSW4K72J,Jun,2012,807.8249458,01GY33CD4F3XJHNSNRZV7N0RBG
01GZ1HY20EBHZSZW8C54KRBJ5Y,May,2004,798.8274199,01GY33CD4KQJWKCM80T6BNBR3P
01GZ1HY20HAXPSYMP39K4VYN7W,Feb,2012,643.4421863,01GY33CD4PQBY2RATWWDVTWKZQ
01GZ1HY20M89WGBJ0M23Q7DPJY,Aug,2003,747.6492403,01GY33CD4SPZA9F7JP77MM3NFD
01GZ1HY20Q8M9114AECHV4SBFB,Jun,2006,344.2808969,01GY33CD4WS239N017R4P9EV0V
01GZ1HY20VA59YH2KB3BJ8C6PN,Sep,2008,430.9340605,01GY33CD50J70165TPQ5Z7HG0C
01GZ1HY20ZQ784PP8J9M45JRQ1,Sep,2012,569.2967702,01GY33CD52R4RY1S06GGTWY8NF
01GZ1HY212CDD4FS2H9F81ZBGM,Apr,2009,970.6230785,01GY33CD56TP1XQSTR4XVHHFV2
01GZ1HY216ABB826ZWSNDMMNMW,Feb,2007,399.481939,01GY33CD58EYCF7CQZC2PV8FB9
01GZ1HY1PTSB378GAGNCVS23TT,Jul,2001,517.753662,01GY33CCWVWVKWFGC5FF34APSN
01GZ1HY1QK1ZHZSJWFKAY1F88P,Feb,2002,616.1359425,01GY33CCX1V0BVRCS0271056Q6
01GZ1HY1QTRC6RK0N4YY8HJD74,Dec,2002,654.9402144,01GY33CCX6J8ZY428QWNK04M92
01GZ1HY1R08T2YG7CKSP4GQ8HP,Sep,2012,879.5887504,01GY33CCXK69KP3QY5ZM19KFYT
01GZ1HY1R6NJTE3XSQ9WYCKWK5,Jul,2008,161.2990715,01GY33CCXSR3WNBEB7Q8C4QPBZ
01GZ1HY1RDGGXEVGYBPCKTFH59,May,2000,102.9764762,01GY33CCXZWBER03JNWJX5FZDF
01GZ1HY1RK2ZDFWJ4HQB33DTMP,Dec,2001,598.295392,01GY33CCY4J41MA4Y1AD4RWNDJ
01GZ1HY1RRFMV3XG3CDKBQ6XQP,Nov,2007,868.6516569,01GY33CCYBPPE96AN7KS9NXEVX
01GZ1HY1RYN40ZDVMRYF0XHMJZ,Oct,2003,69.85143209,01GY33CCYGCD1QPK6V31XPFRR6
01GZ1HY1S4J5JY2BGP7EKBV15Y,Mar,2006,966.0404628,01GY33CCYPAX6YE0H5T8YMZCG8
01GZ1HY1S7A30DHN765A14RKC9,Mar,2002,848.1559376,01GY33CCYWYW174M7W4583NHW4
01GZ1HY1SA6ABG3EYCJMFS1M14,Aug,2007,531.1072351,01GY33CCZ2YX8DT6464446QC26
01GZ1HY1SES70670HHEH9NXZ50,Aug,2008,121.3783507,01GY33CCZEXZXTDSA7V5BH1QDP
01GZ1HY1SNH8CB0F01HDYC0BCV,Apr,2008,147.9054588,01GY33CCZMD9GPWS0CTT7MF3NG
01GZ1HY1SR20SCYZBN4Z0Q8WAN,Nov,2003,266.3063649,01GY33CCZTQSR3XKPB2WDCZ2VS
01GZ1HY1SVXRQNQWE3SF7Y0975,Nov,2013,785.9044045,01GY33CCZZRDZSXSJJ5ANN9V3C
01GZ1HY1SY23YKJ9RT80RB17NP,Nov,2010,203.6398222,01GY33CD04QPHPNB0AHVXNQ1GS
01GZ1HY1T26EPN4GBTPBMQF2H3,Feb,2010,687.5121917,01GY33CD0AFPZA8R73H6253QQJ
01GZ1HY1T5Q3SECBSZ4CH7J9SC,Jul,2012,222.0584747,01GY33CD0FJE0HWHSXF3VGX8CZ
01GZ1HY1T8WRRMWW1YPAN80XB3,Dec,2000,460.1273057,01GY33CD0M173D10677VRBEJTA
01GZ1HY1TBF52B4FDZKVSXYWZF,Sep,2007,378.9990221,01GY33CD0TRASSXQ5WZ7FAJ6KF
01GZ1HY1TENF7QC74CC0M0ZM73,Jan,2006,576.7603757,01GY33CD116R7PHR65BB629HCF
01GZ1HY1THSEKSNFJT8939SNW5,Mar,2003,613.1921253,01GY33CD17B5AG1S269VP8KD3H
01GZ1HY1TM5W52V4BAQA6Y3142,Sep,2006,363.3613808,01GY33CD1JX3M1X5NK10QMRR7D
01GZ1HY1TRBGMKGMY8K292FFJF,Feb,2003,889.3921958,01GY33CD1P8DW0AWG08SWNSY6H
01GZ1HY1TVVPSZE9HQTAAXBZVE,Mar,2005,847.634146,01GY33CD1TS73DJTNFH4YPEPJH
01GZ1HY1TZ1CE05E7DGN92SD8S,Apr,2013,871.5637393,01GY33CD1XAEHQ4J5GQ3Y4GERP
01GZ1HY1V2T3097HSST3QA4TZR,Oct,2000,806.8576102,01GY33CD21E2AWDEBYBVP29VW1
01GZ1HY1V528GY0T71MKFJT836,Apr,2007,817.5213934,01GY33CD24NZENJ1C6HZMEDBZC
01GZ1HY1V8V5CSNZC8049XMRFZ,Jul,2010,502.0987014,01GY33CD28PKZFAQ697PWA3HKJ
01GZ1HY1VAWDXQ7EVRV3YJ3PTR,Nov,2001,208.18199,01GY33CD2B0BY3FNA1SZZQG9MY
01GZ1HY1VEA73W2AVFSP2GBFMZ,Oct,2009,693.5897253,01GY33CD2ESN0FCM9GA5GJQKVT
01GZ1HY1VHNMDMHTXZQEF6TP7G,Feb,2005,954.8173377,01GY33CD2J8BWYWRMCREXRZ4E5
01GZ1HY1VK797PCTTCJM0YG4E6,Dec,2004,685.9445382,01GY33CD2NWMH3NMMRPE4FNVCG
01GZ1HY1VPHJA74TX7GP399NRT,Jul,2001,273.1068317,01GY33CD2R6PSN5B7XK58X5TDC
01GZ1HY1VSQW6R49472TRRDE8N,Feb,2005,933.2162125,01GY33CD2V3EX2PRGPS61H9SDN
01GZ1HY1VW9WFTB41MZX77C19W,Nov,2008,285.4123584,01GY33CD2Y49KEDPY2H4S1TZXN
01GZ1HY1VY887T34S8FVX135B7,Mar,2008,515.2958679,01GY33CD32T7WDWH014J3V6DSJ
01GZ1HY1W1G6YR8CQXGJVBF7XY,Jul,2013,637.9049127,01GY33CD36CTGVEDA853KD7NJ9
01GZ1HY1W5ACPXG8QCNW04G7EX,Jan,2006,995.5379499,01GY33CD393J5QW5HC7K0VQYQJ
01GZ1HY1W88XH2MXQDCCV63WP7,Nov,2008,661.0929694,01GY33CD3ESBDJXB7Z6SAZBAFF
01GZ1HY1WBGGPYP4WAPR6JVVJ4,Nov,2002,359.3150658,01GY33CD3JPMD16ASXZ4DSC2BS
01GZ1HY1WERTTEXSV5176YRS3G,Aug,2002,640.9837437,01GY33CD3PPTAK5GYXFT842BW8
01GZ1HY1WHPHJPZ6WS8WSC8258,May,2013,654.9967747,01GY33CD3SFFAJ2GCVGJWAX8MQ
01GZ1HY1WK435CQ00S279J0Q3H,Mar,2004,922.1791079,01GY33CD3XZE9S7RPRSRC85KG6
01GZ1HY1WPWBA18GXP0429BF0Q,Apr,2013,271.0496559,01GY33CD41PW65Y64Z3VRX0PYA
01GZ1HY1WSE22J7H29QXM0KEV8,Oct,2006,186.2304866,01GY33CD44C6XMZ06GSCFTPCXQ
01GZ1HY1WW6N4TT543Y0GVCGTG,Sep,2000,144.1048716,01GY33CD47J8RKWNPZ212QGTZG
01GZ1HY1X19AAFE4SAB1WKNKYY,Oct,2007,398.6593647,01GY33CD4B1E2NH7BBRD8BY2M6
01GZ1HY1X4E0SNHACYD2R29NSX,Oct,2010,876.3988654,01GY33CD4FJNZN4RR8J8835SKF
